demo_id,domain,status,mode,returncode,seconds,code_sha256,stdout_path,stderr_path,stdout_sha256,stderr_sha256,notes
33,standard_model,PASS,cert,0,0.606491,33413bbb5d92dc70572d72e928f9adf6e165b493a74ed01da1bb19e1361460af,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/standard_model__demo-33-first-principles-standard-model-sm28-closure.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/standard_model__demo-33-first-principles-standard-model-sm28-closure.err.txt,e99729564a0915a259accc26d954a8893e430a92ebd9296f2122445d003a5428,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
34,bridge,PASS,run,0,0.757199,396c4588e85de170a7ea898ac1311b1f09ae7cef7024cc8f619ccb82cc00de1e,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/bridge__demo-34-omega-sm-master-flagship-v1.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/bridge__demo-34-omega-sm-master-flagship-v1.err.txt,02c2c2113757c05f65e8db35afcfde2a722b597217b8a632d540f08a47d94475,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
36,cosmo,PASS,run,0,18.971404,be1384b930644f1d3e142422a1603811e2363014c4824850de0b205d4519bc8f,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/cosmo__demo-36-big-bang-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/cosmo__demo-36-big-bang-master-flagship.err.txt,72f46a80d123b6596b02c1ca5c3400e08edbdc291bb7fb9cc4b44a3d33aba625,8a127c70176f7aaf960b1d05e9a2d7faa5ada4d4a75b14b935cc1d256a2e6fd4,
37,standard_model,PASS,run,0,0.291308,2278243c792ac568e606e097da916f958d26486f4c96367cef7bba5914aac20b,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/standard_model__demo-37-math-sm-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/standard_model__demo-37-math-sm-master-flagship.err.txt,67c17039618c803b5bc15bccbc228fa606e57702ea7d7bb0881b79fe2b578792,fa7469ec28d85a25f1673d080d3e681cf07623cdbb3f031dcdbe5bf731de5745,
39,cosmo,PASS,run,0,0.323946,e72e7790657950b2f91ec38c3a9014394a10ed5ad0d48ede23e29a124edf1b64,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/cosmo__demo-39-bb-a2.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/cosmo__demo-39-bb-a2.err.txt,57e46e916866fb207e2d4b827e0f01a7d1550b4a6bf1ede21dd7e064889c027d,1d387fcbd16df8bad75dbbdf152f1d6614037fa87fbdf67cfde1f2149321c33a,
40,substrate,PASS,run,0,0.188351,b12dd83a0b14307ec17de80f1286391c85bdae6904536a556a4e35d9445e7eb4,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/substrate__demo-40-universe-from-zero.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/substrate__demo-40-universe-from-zero.err.txt,c9f9b6b5438a253c48bc335927c8acaf5aab34c34d857f732b2485c45219fc77,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
51,general_relativity,PASS,run,0,0.095119,f0912b3074c3de95e9b8e78cbc92dd5a1c576a65b31587889009bdbfd838e870,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/general_relativity__demo-51-qft-gr-vacuum-suppression.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/general_relativity__demo-51-qft-gr-vacuum-suppression.err.txt,95edc47ffa2851cee1733abc5ceef6bb83c8883cdb394e2285daa13eaac39b69,35c80af9739e17ee611fa001036951b10126d268e2e8c09073659a1536a2a96b,
53,foundations,PASS,run,0,0.527143,3bb3ee1797bb7e46bbd488f7c27a631b6677a28d6b026623bd9fcb76bd04b45d,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/foundations__demo-53-lawbook-emergence.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/foundations__demo-53-lawbook-emergence.err.txt,6734da516df09d588bd58935c093ecba9d8b22fde4d3bd5b752a2410749171e6,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
54,standard_model,PASS,run,0,3.131568,c43a2a3b36de4d68a45882247387ca0746ecb1ebc27a486d1dd359b95820ee65,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/standard_model__demo-54-master-flagship-demo.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/standard_model__demo-54-master-flagship-demo.err.txt,8a7f1062d64a1b7cd91a70f8e9a266f66d9d2f39fee8f36fb11dd8cc59e4d23c,895fd24a412edb6859f1ef50adcb189acc1efbc15057b2383c6dddae5d8ae2ac,
55,standard_model,PASS,run,0,0.055097,d614263c9bf5aa4aba59c632765808ae521f5834390a1b6dc9cfb2ce712a3a49,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/standard_model__demo-55-proton-charge-radius.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T034912Z/logs/standard_model__demo-55-proton-charge-radius.err.txt,4d62b5b900f501e928733b26a249d16a143eccf08340ef998bcafac76202ec80,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
