demo_id,domain,status,mode,returncode,seconds,code_sha256,stdout_path,stderr_path,stdout_sha256,stderr_sha256,notes
33,standard_model,PASS,cert,0,0.602182,33413bbb5d92dc70572d72e928f9adf6e165b493a74ed01da1bb19e1361460af,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/standard_model__demo-33-first-principles-standard-model-sm28-closure.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/standard_model__demo-33-first-principles-standard-model-sm28-closure.err.txt,e99729564a0915a259accc26d954a8893e430a92ebd9296f2122445d003a5428,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
34,bridge,PASS,run,0,0.656137,396c4588e85de170a7ea898ac1311b1f09ae7cef7024cc8f619ccb82cc00de1e,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/bridge__demo-34-omega-sm-master-flagship-v1.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/bridge__demo-34-omega-sm-master-flagship-v1.err.txt,0899db342413bf17519464fe47053315381fef120cb6e9620d105055e3ab453f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
36,cosmo,PASS,run,0,17.920126,be1384b930644f1d3e142422a1603811e2363014c4824850de0b205d4519bc8f,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/cosmo__demo-36-big-bang-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/cosmo__demo-36-big-bang-master-flagship.err.txt,77d4c823ddc5977b5a1669332b204f9e743960abf5523060e9fed0e3f16f28a7,8a127c70176f7aaf960b1d05e9a2d7faa5ada4d4a75b14b935cc1d256a2e6fd4,
37,standard_model,PASS,run,0,0.235858,2278243c792ac568e606e097da916f958d26486f4c96367cef7bba5914aac20b,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/standard_model__demo-37-math-sm-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/standard_model__demo-37-math-sm-master-flagship.err.txt,5eb06115b1f10ff6ed13c7ab532971921343f17b2e3e3ea6ac0eae4bd3b2ab54,fa7469ec28d85a25f1673d080d3e681cf07623cdbb3f031dcdbe5bf731de5745,
39,cosmo,PASS,run,0,0.315316,e72e7790657950b2f91ec38c3a9014394a10ed5ad0d48ede23e29a124edf1b64,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/cosmo__demo-39-bb-a2.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/cosmo__demo-39-bb-a2.err.txt,41c8ce163989c3f797a026aea26abba3bcc5faf1a0ecdc476835a4f7c949a177,1d387fcbd16df8bad75dbbdf152f1d6614037fa87fbdf67cfde1f2149321c33a,
40,substrate,PASS,run,0,0.194085,b12dd83a0b14307ec17de80f1286391c85bdae6904536a556a4e35d9445e7eb4,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/substrate__demo-40-universe-from-zero.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/substrate__demo-40-universe-from-zero.err.txt,8402f432ddb53568b35ed37b7b0ebd1059848dc1006b151e7f9fcb7f7a5a516f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
51,general_relativity,PASS,run,0,0.062147,f0912b3074c3de95e9b8e78cbc92dd5a1c576a65b31587889009bdbfd838e870,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/general_relativity__demo-51-qft-gr-vacuum-suppression.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/general_relativity__demo-51-qft-gr-vacuum-suppression.err.txt,d03fabd7a694d85e5273720c01cdb26c338bf1bc737b55be73893dc8dfca03fd,35c80af9739e17ee611fa001036951b10126d268e2e8c09073659a1536a2a96b,
53,foundations,PASS,run,0,0.549636,3bb3ee1797bb7e46bbd488f7c27a631b6677a28d6b026623bd9fcb76bd04b45d,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/foundations__demo-53-lawbook-emergence.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/foundations__demo-53-lawbook-emergence.err.txt,6734da516df09d588bd58935c093ecba9d8b22fde4d3bd5b752a2410749171e6,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
54,standard_model,PASS,run,0,2.764339,c43a2a3b36de4d68a45882247387ca0746ecb1ebc27a486d1dd359b95820ee65,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/standard_model__demo-54-master-flagship-demo.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/standard_model__demo-54-master-flagship-demo.err.txt,fa086346868be9c308a7d522d12fdab8bada77fbd33500d6b2650637c7faa118,895fd24a412edb6859f1ef50adcb189acc1efbc15057b2383c6dddae5d8ae2ac,
55,standard_model,PASS,run,0,0.104575,d614263c9bf5aa4aba59c632765808ae521f5834390a1b6dc9cfb2ce712a3a49,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/standard_model__demo-55-proton-charge-radius.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T031837Z/logs/standard_model__demo-55-proton-charge-radius.err.txt,eeff0ad318d62fbf559c315f79170c445f3f6d27b85dd45e3b49494c0458ecb6,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
