demo_id,domain,status,mode,returncode,seconds,code_sha256,stdout_path,stderr_path,stdout_sha256,stderr_sha256,notes
33,standard_model,PASS,cert,0,0.608843,33413bbb5d92dc70572d72e928f9adf6e165b493a74ed01da1bb19e1361460af,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/standard_model__demo-33-first-principles-standard-model-sm28-closure.out.txt,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/standard_model__demo-33-first-principles-standard-model-sm28-closure.err.txt,e99729564a0915a259accc26d954a8893e430a92ebd9296f2122445d003a5428,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
34,bridge,PASS,run,0,0.665217,396c4588e85de170a7ea898ac1311b1f09ae7cef7024cc8f619ccb82cc00de1e,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/bridge__demo-34-omega-sm-master-flagship-v1.out.txt,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/bridge__demo-34-omega-sm-master-flagship-v1.err.txt,cad9e34d21dee53c1bec68d04c62327eb0c4881c798e8741f825334e05306afe,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
36,cosmo,PASS,run,0,16.741575,be1384b930644f1d3e142422a1603811e2363014c4824850de0b205d4519bc8f,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/cosmo__demo-36-big-bang-master-flagship.out.txt,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/cosmo__demo-36-big-bang-master-flagship.err.txt,61e128a5b44a272a971529f591da6cbd98ebb2bf367a2bd445b80f4003e32cf0,8a127c70176f7aaf960b1d05e9a2d7faa5ada4d4a75b14b935cc1d256a2e6fd4,
37,standard_model,PASS,run,0,0.231683,2278243c792ac568e606e097da916f958d26486f4c96367cef7bba5914aac20b,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/standard_model__demo-37-math-sm-master-flagship.out.txt,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/standard_model__demo-37-math-sm-master-flagship.err.txt,0c1ca992c37ea56730f574347d3450957688b63827c32e1b08793283700a95b7,fa7469ec28d85a25f1673d080d3e681cf07623cdbb3f031dcdbe5bf731de5745,
39,cosmo,PASS,run,0,0.37599,e72e7790657950b2f91ec38c3a9014394a10ed5ad0d48ede23e29a124edf1b64,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/cosmo__demo-39-bb-a2.out.txt,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/cosmo__demo-39-bb-a2.err.txt,687a784dd1af2ebe5f4c9fc6beaba1ac49833ce8b7fe8f3417fed1dfc637cc9a,1d387fcbd16df8bad75dbbdf152f1d6614037fa87fbdf67cfde1f2149321c33a,
40,substrate,PASS,run,0,0.192612,b12dd83a0b14307ec17de80f1286391c85bdae6904536a556a4e35d9445e7eb4,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/substrate__demo-40-universe-from-zero.out.txt,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/substrate__demo-40-universe-from-zero.err.txt,59e981e19ae1bde526c0cba881017468384600850060946938b7aff799c411cc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
51,general_relativity,PASS,run,0,0.059547,f0912b3074c3de95e9b8e78cbc92dd5a1c576a65b31587889009bdbfd838e870,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/general_relativity__demo-51-qft-gr-vacuum-suppression.out.txt,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/general_relativity__demo-51-qft-gr-vacuum-suppression.err.txt,d20a9b276f6c3494202628535a2840606db868acd82b31fe4e0a4c9699dcbe21,35c80af9739e17ee611fa001036951b10126d268e2e8c09073659a1536a2a96b,
53,foundations,PASS,run,0,0.53768,3bb3ee1797bb7e46bbd488f7c27a631b6677a28d6b026623bd9fcb76bd04b45d,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/foundations__demo-53-lawbook-emergence.out.txt,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/foundations__demo-53-lawbook-emergence.err.txt,6734da516df09d588bd58935c093ecba9d8b22fde4d3bd5b752a2410749171e6,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
54,standard_model,PASS,run,0,2.364731,c43a2a3b36de4d68a45882247387ca0746ecb1ebc27a486d1dd359b95820ee65,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/standard_model__demo-54-master-flagship-demo.out.txt,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/standard_model__demo-54-master-flagship-demo.err.txt,de64a2bdd33b27e8aec7feb57025da1eb2d70ae08dd6bb140601d3fd9bcdd997,895fd24a412edb6859f1ef50adcb189acc1efbc15057b2383c6dddae5d8ae2ac,
55,standard_model,PASS,run,0,0.057285,d614263c9bf5aa4aba59c632765808ae521f5834390a1b6dc9cfb2ce712a3a49,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/standard_model__demo-55-proton-charge-radius.out.txt,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/standard_model__demo-55-proton-charge-radius.err.txt,dd7692bda5e079c659eca9a98ea25267f3b4a0352bf632b5d930d64da605a15b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
56,controllers,PASS,run,0,20.190912,833acd006473c7d3b15edab630458e0d6098299041ac0850bf0dd2e8805e90a6,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/controllers__demo-56-deterministic-operator-calculus-vs-fd.out.txt,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/controllers__demo-56-deterministic-operator-calculus-vs-fd.err.txt,4fc6d4a8fc9873c7c89f2bfc73b26379c07458c7457521bbc76fe94f203977d0,f5e77d1c0760411daab72a905be3a6857e6de36e2c294f89baae057b14b68404,
58,general_relativity,PASS,run,0,0.929185,4a573b4927fb8682d04293870edd17e90aa84c972f12da542e448a4eebc9b7be,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/general_relativity__demo-58-emergent-weak-field-gr.out.txt,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/general_relativity__demo-58-emergent-weak-field-gr.err.txt,fcc4f00bfcd714a043cef5197bf28ec211c786191b404fc23536bbf8bd136697,f88b058fa935fe5c42dfe6b7c419ef5aff0af563f54f74a6a449e918601de914,
59,controllers,PASS,run,0,0.69801,e2c60511de1f189674d6de23fa3a2e49fe5515c9a6b14738e715d1adf3cf1b1f,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/controllers__demo-59-electromagnetism.out.txt,GUM/authority_archive/AOR_20260123T035505Z_e4afdf8/GUM_BUNDLE_v30_20260123T035505Z/logs/controllers__demo-59-electromagnetism.err.txt,83215224509353900064e89720322bde87a0ee50b054a6c97d30e6c9a1a1091c,d08bda10cb25f4a936eeab5960d1419880898b4d7558a46719818b03c013a318,
